"2024-01-05","19.14541801885335","45.3643949930459","30","663.2980528511816","4536.440000000003","6378.580000000009","7126.090000000002","4535.680000000003","6376.420000000007","7125.060000000002","26260","26254","883168.1599999996","258211.33999999982","37762.139999999985","2607.9200000000033","1110.3600000000001","407.3400000000004"
"2024-01-06","18.51568536547674","40.95827538247566","29","662.4272044506255","3635.5400000000004","5124.060000000001","5782.330000000003","3639.0100000000007","5122.650000000002","5753.810000000002","20740","20738","736927.7399999999","214567.93999999997","30415.679999999993","2204.6799999999985","930.380000000001","330.37000000000006"
"2024-01-07","19.168598361922427","46.23783031988874","39","661.5291655076496","4141.610000000003","5764.039999999998","6351.969999999999","4139.610000000003","5762.309999999998","6351.589999999999","23131","23127","819763.5200000001","238994.8999999998","33470.42999999998","2178.54","875.4700000000003","308.2600000000002"
"2024-01-08","17.706790123456788","50.59444444444444","40","661.9740000000004","5568.630000000005","7783.229999999999","8676.359999999995","5543.020000000005","7745.879999999999","8635.559999999996","31007","30929","1053079.2800000014","308168.6900000004","45208.35999999999","3155.120000000009","1314.750000000001","503.5100000000001"
"2024-01-09","18.6215422654922","51.692628650904034","42","662.4819888734353","3331.489999999999","4557.639999999997","5084.790000000002","3331.4599999999987","4557.6299999999965","5084.750000000002","18556","18556","677763.6800000002","198028.63000000027","26604.409999999996","1706.8299999999983","784.22","311.2299999999999"
"2024-01-10","16.405137728257507","57.448467966573816","41","663.0581615598886","5941.330000000006","9774.520000000006","15909.730000000018","5594.760000000004","9124.17","14168.200000000015","32512","31836","1154012.2799999996","341676.5899999997","68576.23999999993","14732.51","8919.140000000009","4459.819999999997"
"2024-01-11","18.008487654320984","51.25833333333333","40","663.1360277777777","4374.640000000002","6184.280000000002","7157.949999999996","4151.540000000001","5815.670000000002","6780.380000000002","21944","21507","855991.7800000003","250880.02000000008","35980.710000000036","3286.5899999999997","1442.220000000003","578.8299999999998"
"2024-01-12","15.605779632205222","57.66342141863699","42","663.1604867872046","4671.449999999997","8378.729999999989","16828.08","4671.429999999997","8349.929999999988","15272.43999999999","30301","30236","954430.5999999996","283828.58999999997","64939.61999999999","18825.249999999978","12218.75","6410.859999999997"
"2024-01-13","15.886574074074073","56.169444444444444","38","663.3275972222224","5012.230000000006","7654.74","9278.499999999984","4641.300000000003","6905.209999999995","8281.599999999999","24143","23543","926656.2899999993","278443.17999999976","49271.829999999994","5321.49","2424.4699999999966","882.9100000000005"
"2024-01-14","15.915078258174495","55.42817294281729","41","663.6979358437933","1857.140000000002","2934.4600000000005","3554.2599999999975","1731.6300000000012","2622.6400000000017","3122.639999999997","9471","9154","429850.0099999998","127389.67000000003","19743.539999999997","2206.2400000000002","939.2100000000025","267.44000000000005"
"2024-01-15","17.836419753086417","50.859722222222224","40","662.2643194444447","3149.07","4132.02","4461.459999999998","3098.5199999999995","4071.390000000001","4409.120000000002","15831","15737","651645.9700000006","188845.1399999999","21526.699999999993","1236.9499999999996","499.1300000000001","160.25999999999988"
"2024-01-16","19.526234567901238","49.108333333333334","40","662.1597222222224","4611.890000000003","6777.980000000001","9251.480000000003","4610.250000000003","6773.990000000002","9160.150000000007","26664","26656","901278.5600000003","265164.05999999976","42871.13000000002","6151.409999999992","3606.6499999999974","1764.190000000002"
"2024-01-17","18.67361111111111","50.75","41","662.746555555555","3432.4800000000046","4642.270000000008","5133.110000000002","3431.600000000005","4641.320000000007","5132.860000000002","19091","19089","694102.2500000002","202509.5199999998","26385.300000000003","1641.150000000002","720.6800000000002","288.1699999999999"
"2024-01-18","18.68412919177871","52.53546592489569","40","663.3163421418641","2736.8100000000063","3926.520000000001","5105.360000000002","2736.8100000000063","3925.5900000000006","5033.2400000000025","15559","15557","575545.9099999992","167938.48999999985","24313.78","3073.119999999997","1732.6500000000024","798.9600000000003"
"2024-01-19","19.11574074074074","47.270833333333336","40","662.730763888889","1066.6699999999996","1464.9099999999992","1678.92","1066.5899999999997","1464.9099999999992","1678.92","6091","6091","289952.3400000003","83405.43000000002","9027.630000000001","676.3899999999995","329.3500000000001","127.45000000000005"
"2024-01-20","18.19598765432099","54.295833333333334","42","662.6551527777783","4764.399999999997","6596.380000000001","7383.6799999999985","4754.289999999996","6583.380000000001","7373.739999999998","25254","25222","906105.6999999997","265358.3400000001","38489.40999999996","2601.519999999997","1172.9400000000019","466.2200000000002"
"2024-01-21","17.77081398947694","47.97214484679666","38","663.4316155988856","513.6000000000003","723.6899999999997","823.7","474.10000000000014","660.9199999999998","759.0599999999997","2508","2465","153742.63","43901.27999999992","4759.929999999991","452.7500000000002","190.62999999999985","62.84000000000003"
"2024-01-22","17.93904320987654","47.30416666666667","38","663.5143888888889","245.29000000000013","366.9399999999998","453.6499999999999","245.24000000000015","366.9399999999998","453.6499999999999","1524","1524","131939.9799999999","37309.96000000001","3477.4800000000027","293.3699999999997","152.4800000000001","63.42999999999999"
"2024-01-23","19.416666666666668","43.958333333333336","34","663.3007916666663","639.6599999999999","931.119999999998","1084.3000000000002","639.5099999999999","931.119999999998","1084.3000000000002","3871","3871","221877.5399999998","63728.44","6790.90999999999","494.8800000000001","248.26999999999992","92.20000000000009"
"2024-01-24","19.67592592592593","44.68472222222222","38","663.0814722222224","2020.3300000000006","2738.4999999999995","3102.3700000000026","2020.3100000000006","2738.4999999999995","3102.3700000000026","11403","11403","466371.64000000013","134708.06999999998","15795.269999999986","1132.800000000001","552.8700000000001","207.45999999999984"
"2024-01-25","18.51182197496523","53.496522948539635","41","662.9694714881773","3289.4200000000014","5316.169999999996","9785.639999999987","3289.4000000000015","5309.889999999997","9043.419999999987","20633","20619","709256.410000001","208278.12999999974","37334.18999999999","9925.350000000013","6472.970000000006","3385.0299999999947"
"2024-01-26","18.92438271604938","50.00277777777778","38","663.6284166666675","2171.0699999999997","3133.1099999999997","4245.6800000000085","2170.8999999999996","3130.919999999999","4144.400000000007","11935","11931","494730.9599999998","143836.09999999992","19441.579999999994","2821.069999999998","1625.4700000000018","795.680000000001"
"2024-01-27","18.175925925925927","52.826388888888886","42","663.6128472222213","3764.74","4988.739999999999","5415.32","3732.9399999999987","4952.459999999999","5402.4","19342","19255","753257.3599999999","218870.52000000022","27022.16","1536.0300000000013","628.8500000000003","241.3000000000001"
"2024-01-28","16.989197530864196","55.605555555555554","42","663.598194444444","5525.140000000001","7650.919999999999","8739.63000000001","5520.720000000002","7642.45","8696.63000000001","29980","29959","1026601.4600000012","301680.24999999953","45314.120000000024","3325.290000000001","1598.679999999999","717.0199999999999"
"2024-01-29","17.533179012345677","54.725","41","663.9977777777784","3754.4100000000044","6324.289999999999","11305.910000000025","3743.670000000005","6249.019999999999","10332.980000000021","23050","22870","773282.5300000015","229508.36999999988","47004.44000000009","11311.950000000008","7217.769999999994","3775.7199999999957"
"2024-01-30","19.351593933766637","47.32311977715877","39","663.3025487465189","5894.540000000009","9179.769999999997","10182.92","4791.070000000005","7290.159999999998","8181.389999999995","22339","20423","1091036.2799999998","326007.28000000014","59208.630000000005","4974.010000000002","1534.0500000000009","342.64999999999986"
"2024-01-31","19.278318652449393","47.599443671766345","38","663.5144089012516","5979.269999999999","8015.379999999999","8608.780000000004","5979.269999999999","8015.379999999999","8608.780000000004","30135","30135","1104017.2399999988","323351.36000000057","44183.03999999999","2305.66","879.6700000000008","329.3900000000002"
"2024-02-01","16.969556482769278","50.55354659248957","39","664.0285396383866","557.9399999999998","840.4299999999996","1069.479999999999","557.8899999999999","840.4299999999996","1069.4599999999991","3507","3507","211108.68000000008","61091.37000000001","6718.429999999996","615.3499999999999","345.02999999999975","155.12999999999988"
"2024-02-02","18.16049382716049","49.702777777777776","40","663.8836944444444","825.0699999999996","1152.4599999999996","1393.77","820.8099999999995","1146.8899999999996","1388.23","4720","4708","226863.75999999972","65505.020000000055","7698.569999999992","721.3999999999997","380.4299999999999","166.09999999999994"
"2024-02-03","17.898919753086417","51.05138888888889","40","662.8592083333327","3001.510000000004","4797.440000000006","8067.1900000000005","3001.510000000004","4788.270000000007","7477.349999999994","18641","18621","641513.8100000003","189016.1599999999","34110.479999999974","7436.83","4735.410000000004","2453.6699999999937"
"2024-02-04","19.81352522438873","45.18941504178273","38","661.7624373259058","2568.4699999999993","3563.960000000001","4016.390000000001","2568.3699999999994","3563.860000000001","4010.560000000001","14327","14327","549811.2599999997","160106.9499999998","21396.97999999997","1476.000000000003","679.7300000000022","276.6499999999998"
"2024-02-05","18.65586419753086","48.23888888888889","39","662.5881666666667","1383.7800000000002","1840.8699999999988","2066.44","1383.6900000000003","1840.8699999999988","2066.44","7658","7658","352323.68000000005","101621.69000000003","10649.789999999992","692.9599999999999","333.6800000000002","130.56000000000014"
"2024-02-06","19.71024571163653","46.31710709318498","34","662.7122809457574","4595.040000000006","6374.129999999995","7339.480000000002","4595.040000000006","6373.569999999995","7320.1500000000015","25721","25720","890380.4299999999","260408.99","37203.420000000006","2949.829999999998","1418.6499999999996","606.7800000000012"
"2024-02-07","19.43672839506173","47.08888888888889","36","663.2662361111115","4843.120000000008","6760.539999999992","8106.89","4843.120000000008","6760.469999999992","8093.679999999999","26193","26193","935675.399999999","273349.83000000037","39466.530000000064","3795.4399999999937","1960.6100000000024","930.5200000000007"
"2024-02-08","18.031216195333027","50.77468706536857","38","663.531585535466","3104.45","4148.069999999998","4518.480000000008","3102.0899999999997","4145.559999999999","4517.6400000000085","17168","17160","647068.660000001","187913.86","23160.53","1275.9800000000007","549.1800000000002","213.92999999999992"
"2024-02-09","17.517746913580243","48.92777777777778","38","663.8788333333343","1288.0699999999981","1775.0900000000013","2021.9599999999996","1263.4299999999982","1732.4600000000012","1972.7199999999996","7038","7014","322705.80000000005","92998.05000000005","10732.380000000008","846.4700000000006","392.2500000000003","130.56000000000003"
"2024-02-10","16.620370370370367","47.84166666666667","37","664.098666666666","704.4700000000003","997.6500000000002","1166.8599999999994","675.1600000000003","959.0700000000003","1144.22","3819","3729","205113.82999999996","58465.37999999998","6244.739999999998","664.8399999999998","277.05999999999995","105.78000000000002"
"2024-02-11","18.75502940266172","38.60445682451253","31","662.6655292479106","1384.0600000000004","1920.2399999999986","2109.1800000000003","1222.3800000000003","1696.2099999999987","1910.3900000000006","6192","5873","317212.4300000002","91504.93","10949.210000000008","907.240000000002","310.25999999999993","98.69000000000004"
"2024-02-12","18.57010213556175","48.85654596100279","39","662.519415041782","2706.150000000003","3669.6999999999994","4189.459999999999","2678.510000000003","3633.209999999999","4155.379999999999","14865","14839","577406.3300000001","167417.34000000008","20674.19999999999","1601.7600000000034","767.0400000000021","309.01000000000045"
"2024-02-13","18.59947237740534","48.54469273743017","40","662.8637290502783","3360.0700000000015","4623.260000000002","5100.090000000001","3318.2200000000016","4544.930000000001","5031.179999999999","18182","18064","685787.3200000001","199494.8399999995","26238.79000000001","1789.4200000000017","712.5600000000004","250.93999999999994"
"2024-02-14","18.29320987654321","49.291666666666664","39","663.5517499999996","292.61","424.3200000000001","554.5500000000002","292.58000000000004","424.3200000000001","554.5500000000002","1765","1765","133665.38999999998","38005.95999999999","3771.5800000000013","396.32999999999987","223.31000000000006","94.05000000000007"
"2024-02-15","19.918209876543205","44.02638888888889","37","663.4454444444444","673.7699999999998","961.6199999999998","1133.7199999999998","673.7199999999997","961.5699999999997","1133.7199999999998","3999","3999","213433.46000000002","61147.39000000003","6764.149999999999","568.1700000000005","276.84","104.95000000000009"
"2024-02-16","19.782877453252972","44.66759388038943","33","663.2973157162734","2382.4499999999994","3296.900000000002","3753.6500000000037","2382.4499999999994","3296.900000000002","3753.070000000004","13122","13122","498241.13999999984","145120.11000000004","19869.529999999988","1438.0900000000024","687.3700000000014","282.67"
"2024-02-17","19.8966049382716","44.96388888888889","38","663.0075416666664","3184.3400000000024","4435.2","4974.8499999999985","3184.2900000000027","4435.2","4974.8499999999985","18225","18225","656993.0099999992","191673.01000000004","26489.00999999998","1776.6999999999991","801.4499999999997","298.44999999999965"
"2024-02-18","19.081790123456795","46.958333333333336","38","663.3565972222227","3809.1199999999994","5441.980000000006","6331.530000000004","3808.6499999999996","5438.910000000005","6320.2900000000045","20916","20911","755478.7299999995","220973.89","32891.720000000045","2827.879999999997","1329.7200000000055","530.5100000000001"
"2024-02-19","18.119598765432098","48.730555555555554","39","664.25225","2022.5400000000013","2702.400000000001","3042.2700000000004","2022.5300000000013","2702.400000000001","3042.2700000000004","11252","11252","469567.32999999984","135239.34","15262.330000000013","1040.600000000001","503.58999999999975","197.63000000000002"
"2024-02-20","18.73259052924791","49.44428969359331","38","664.5296378830083","4852.680000000005","6729.460000000013","8279.87","4831.400000000005","6700.860000000013","8226.300000000001","26886","26825","938576.7300000006","274377.1400000001","39080.51000000001","4144.3200000000015","2272.8499999999976","1055.8000000000025"
"2024-02-21","18.19579663112348","45.331015299026426","32","663.9221974965232","3460.919999999998","4686.979999999995","5711.860000000009","3460.7799999999975","4686.979999999995","5704.210000000008","19417","19417","708956.5899999995","206205.25999999998","26438.610000000008","2624.6899999999982","1509.9400000000035","687.8600000000021"
"2024-02-22","17.40895061728395","42.31527777777778","28","662.406583333333","5660.810000000001","7596.610000000003","8382.799999999992","5660.5700000000015","7596.500000000003","8381.429999999993","29093","29092","1065169.4800000002","310384.5300000004","40886.709999999985","2715.4100000000008","1157.2799999999997","444.27000000000015"
"2024-02-23","17.01514449080513","42.83588317107093","33","661.9386787204451","4305.890000000002","5717.510000000008","6331.490000000002","4289.500000000004","5726.770000000008","6320.6500000000015","23591","23622","840049.1700000004","243787.83000000016","30517.04999999999","2000.0999999999983","896.3899999999994","353.20999999999975"
"2024-02-24","18.88348014217277","41.714881780250344","21","662.4651460361612","6183.979999999999","8381.010000000006","9464.569999999998","6171.569999999997","8370.480000000005","9460.549999999997","31401","31376","1161471.1200000013","338252.87999999954","45288.570000000014","3525.1100000000015","1591.749999999999","641.4400000000006"
"2024-02-25","15.402006172839505","50.96805555555556","31","663.9140833333321","5301.129999999995","7128.1","8245.989999999996","5301.129999999995","7128.1","8241.689999999997","29060","29060","1019945.0199999999","295403.29","37833.210000000065","3269.369999999998","1644.7700000000023","695.3900000000007"
"2024-02-26","16.070987654320987","49.8125","33","663.6149999999999","3674.68","4822.959999999998","5360.030000000002","3674.68","4822.959999999998","5360.030000000002","19734","19734","739607.5900000001","214219.46000000005","25119.489999999987","1693.9600000000005","795.4000000000003","309.87999999999977"
"2024-02-27","18.333333333333332","47.52916666666667","38","662.4511388888883","2739.0600000000004","3631.210000000002","4032.0100000000016","2738.9700000000003","3631.210000000002","4032.0100000000016","15108","15108","586220.97","169831.57","19643.49000000001","1276.6300000000006","608.1300000000002","214.82999999999993"
"2024-02-28","16.503086419753085","53.18194444444445","40","662.5320555555561","3398.2800000000007","6062.6799999999985","10328.860000000002","3117.620000000001","5171.79","8171.750000000004","17217","16489","709903.3899999998","215518.17999999996","45404.539999999986","10442.6","6322.969999999999","2712.549999999999"
"2024-02-29","16.330551692165045","55.253129346314324","40","663.2483171070933","8592.119999999994","19287.52","27249.670000000006","6855.129999999999","14393.829999999993","19891.029999999988","34031","30202","1421575.439999999","504416.7099999999","160468.06000000006","27611.640000000043","12190.730000000009","3018.4399999999982"
"2024-03-01","15.337890931950337","57.37482319660538","38","663.6026874115984","2024.4300000000012","2703.9300000000017","3062.2399999999993","2024.4500000000014","2703.9300000000017","3062.2399999999993","11250","11250","446323.18000000017","129535.22999999992","15595.510000000004","1074.9700000000005","543.6900000000005","233.11000000000004"
"2024-03-02","13.612385321100918","60.22477064220183","40","664.2353440366975","2739.0999999999995","4032.449999999999","5740.949999999996","2717.95","4005.3799999999987","5701.059999999999","16386","16316","534661.8300000002","157369.4800000001","25664.580000000016","4062.7200000000025","2494.150000000004","1221.0800000000004"
